hidden_layer,hidden_neuron,aktivasi,lr,epoch,mse,bobot,bias,bobot_output,bias_output
2,"(3, 2)",relu,0.0001,100,0.20067636839965805,"[[[np.float64(-0.7520810771245254), np.float64(-0.45638721663872905), np.float64(-0.23000739672507325)], [np.float64(-0.7441398808802934), np.float64(-0.943153037784828), np.float64(0.07284376264349846)], [np.float64(-0.12406614120215273), np.float64(-1.2888975981876296), np.float64(-0.1253798507718614)], [np.float64(-0.4233889520233084), np.float64(0.129010599104293), np.float64(0.0946367110074751)]], [[np.float64(-1.123883361036296), np.float64(-1.9925953114448385)], [np.float64(-2.0987086318466552), np.float64(-2.135399619530348)], [np.float64(-3.3436739416270966), np.float64(-3.208550092898569)]]]","[[0.569956252163555, 0.5703822847281421, np.float64(-0.6070798102369287)], [0.2835669245263699, np.float64(-0.786176456508267)]]","[np.float64(0.5928768800767157), np.float64(0.7055699620001981)]",0.10117341266807792
2,"(3, 2)",relu,0.0001,200,0.003916120507611017,"[[[np.float64(0.09897657817790959), np.float64(0.3392922139503844), np.float64(0.041679080517087186)], [np.float64(0.26868313834849267), np.float64(0.18843992276329183), np.float64(0.6883443288840119)], [np.float64(0.5566995547589593), np.float64(0.6872360940984801), np.float64(0.9287330415243927)], [np.float64(0.7287814266583279), np.float64(0.25144981616418655), np.float64(0.7829723701227914)]], [[np.float64(0.18667391843342435), np.float64(0.262931988272734)], [np.float64(0.7248805604316629), np.float64(0.5958897966394391)], [np.float64(0.8448162119748575), np.float64(0.9124714522304547)]]]","[[0.7233914849187164, 0.828092262099397, np.float64(0.5841672047059845)], [0.44031211911350787, np.float64(0.5680963283761656)]]","[np.float64(0.08146604998070178), np.float64(0.06299986309252084)]",0.20973439296189691
2,"(3, 2)",relu,0.001,100,0.0027023496282228866,"[[[np.float64(0.5744617874999142), np.float64(0.8940847314244457), np.float64(0.693964806532491)], [np.float64(0.2509777087372297), np.float64(0.728736834312604), np.float64(0.8269369792873393)], [np.float64(0.6982070433657441), np.float64(0.9233986363236302), np.float64(0.7477894363430678)], [np.float64(0.7225421002217409), np.float64(0.7263487927269835), np.float64(0.08321148493014717)]], [[np.float64(1.2111609660903058), np.float64(-0.9909609602246168)], [np.float64(1.8842103847036134), np.float64(-1.1807019823771756)], [np.float64(0.758399432691707), np.float64(-1.0846596637552492)]]]","[[0.8011538842937209, 0.7142418961761455, np.float64(0.39866509440514636)], [0.49983562471324805, np.float64(-0.4838366038212286)]]","[np.float64(0.05182208524653051), np.float64(0.35110492705002644)]",0.25013968295661093
2,"(3, 2)",relu,0.001,200,0.09606027904818004,"[[[np.float64(-7.624728894856978), np.float64(-2.2854244964746755), np.float64(-5.780641854403326)], [np.float64(-6.780815192896398), np.float64(-1.7755153796304377), np.float64(-5.006758683782906)], [np.float64(-7.526397918493838), np.float64(-2.7798748230932375), np.float64(-5.375880402816749)], [np.float64(-2.849429093460519), np.float64(-0.8684832466157754), np.float64(-2.5936605308943497)]], [[np.float64(-33.68902012181337), np.float64(-9.625760653224557)], [np.float64(-21.844794589539344), np.float64(-6.101251829155835)], [np.float64(-14.876218666753385), np.float64(-3.8394939919448525)]]]","[[0.7604111862898882, 0.14786719654419822, np.float64(-8.813252104340183)], [0.581319923817143, np.float64(-4.142002629613338)]]","[np.float64(0.9472766534988067), np.float64(0.28069800968293424)]",0.44702838963371194
2,"(3, 2)",sigmoid,0.0001,100,0.04087045572992808,"[[[np.float64(0.252352108413364), np.float64(0.4123626556991273), np.float64(0.2832219762815407)], [np.float64(0.9673740052906062), np.float64(0.7217544277327277), np.float64(0.004803660297655158)], [np.float64(0.2563803110081818), np.float64(0.3066350474884792), np.float64(-0.03262499499896936)], [np.float64(0.8948897016085796), np.float64(0.8166608792618719), np.float64(0.30195227074591396)]], [[np.float64(0.042226522547681944), np.float64(0.2685505042215518)], [np.float64(-0.2002213236944273), np.float64(0.674868693581095)], [np.float64(0.34258154105724736), np.float64(0.5267505561724461)]]]","[[0.6655692751669353, 0.86908361326555, np.float64(0.7380599299484244)], [0.38804097507286395, np.float64(0.1518326169227074)]]","[np.float64(0.7401047693174728), np.float64(0.965518695041546)]",0.7538480607798114
2,"(3, 2)",sigmoid,0.0001,200,0.014913094822391,"[[[np.float64(0.3728312838017359), np.float64(0.14367400190443244), np.float64(0.8571536024861467)], [np.float64(0.3927178074930598), np.float64(0.1992114019433566), np.float64(0.4681091853243254)], [np.float64(0.1526337331527999), np.float64(0.28478409142459865), np.float64(0.13480834246006423)], [np.float64(0.027972739099525672), np.float64(0.50535360257565), np.float64(0.1953534211455738)]], [[np.float64(0.28870884864359203), np.float64(0.26631914350355534)], [np.float64(0.11998972478740749), np.float64(0.6323213571010594)], [np.float64(0.7454033948146359), np.float64(0.8595825139670759)]]]","[[0.4161571187916907, 0.8707501834463817, np.float64(0.8401256009400149)], [0.9291835486372108, np.float64(0.37871117289041023)]]","[np.float64(0.33700902579217334), np.float64(0.16243858885036003)]",0.781251231448411
2,"(3, 2)",sigmoid,0.001,100,0.015632725577671383,"[[[np.float64(0.1969591841718179), np.float64(0.2963313447084981), np.float64(0.22749112671144214)], [np.float64(0.3325555259804813), np.float64(0.30684974915605534), np.float64(0.20301590219424423)], [np.float64(0.15799900237148795), np.float64(-0.029790866541551813), np.float64(0.6115931986605881)], [np.float64(0.40278754720425536), np.float64(0.22616830167853466), np.float64(0.282179419796393)]], [[np.float64(-0.6796865107024985), np.float64(0.10768654781832179)], [np.float64(-0.04837273805021952), np.float64(0.4539682706600603)], [np.float64(-0.6559644198958945), np.float64(0.18188571087934935)]]]","[[0.6939158962016934, 0.07737322391367252, np.float64(0.2419205096270075)], [0.9467607796837707, np.float64(0.22628061013826192)]]","[np.float64(0.7892098197429457), np.float64(0.33435607086602126)]",0.6299170173251365
2,"(3, 2)",sigmoid,0.001,200,0.013481408555870609,"[[[np.float64(0.11199845797444842), np.float64(0.712109723105744), np.float64(0.7884570249048113)], [np.float64(0.4131015983681752), np.float64(-0.003972331621733762), np.float64(1.0566068553253296)], [np.float64(0.9850934831851138), np.float64(-0.019238508771797953), np.float64(0.2230572407871516)], [np.float64(0.7562667259951958), np.float64(0.5508533319703866), np.float64(0.395660937136561)]], [[np.float64(-0.7716262485510007), np.float64(0.23211044918066948)], [np.float64(-0.32723234843598464), np.float64(0.5846719100441914)], [np.float64(-1.0826677489245147), np.float64(0.8424469197055168)]]]","[[0.14120779830076524, 0.10116745837150387, np.float64(0.23374791747605242)], [0.1520313280039426, np.float64(0.31272783679006066)]]","[np.float64(0.8658671191236269), np.float64(0.0704157990407251)]",0.9192444260910222
2,"(3, 2)",tanh,0.0001,100,0.013397428839930314,"[[[np.float64(0.303587013954214), np.float64(-0.0807795755403953), np.float64(-0.07132194205555992)], [np.float64(0.6909959441039618), np.float64(0.5100546765359764), np.float64(-0.07123380385933774)], [np.float64(0.14856862235792404), np.float64(0.6922877890470818), np.float64(0.6954699495454213)], [np.float64(0.7407215272389059), np.float64(0.2258765837879108), np.float64(0.2045775184678349)]], [[np.float64(-0.3292182963899898), np.float64(0.3931379662151785)], [np.float64(-0.20947995546415765), np.float64(0.9002797496539451)], [np.float64(0.14573222344732195), np.float64(0.1819375076632232)]]]","[[0.980667565037492, 0.2733097737444826, np.float64(0.7382469466084949)], [0.8358536639628619, np.float64(-0.04974940375980925)]]","[np.float64(0.8944012003367746), np.float64(0.10779613142862038)]",0.4861485754795961
2,"(3, 2)",tanh,0.0001,200,0.010975063670018423,"[[[np.float64(0.21033460411320604), np.float64(-0.1787619509437204), np.float64(0.07205460072685162)], [np.float64(0.07078927001823711), np.float64(0.4940320255934872), np.float64(0.3182346357547457)], [np.float64(0.7370227347856789), np.float64(0.22850897041704699), np.float64(0.2914540949850825)], [np.float64(-0.013581641698011598), np.float64(0.7962455165858532), np.float64(0.9068666786132291)]], [[np.float64(-0.11414952469160902), np.float64(0.027405198561541423)], [np.float64(0.7149250308719759), np.float64(0.32454468824592414)], [np.float64(0.2603643503346613), np.float64(-0.261001090947565)]]]","[[0.22296198325698213, 0.386144779708803, np.float64(0.5919338977255767)], [0.09566088266204664, np.float64(0.1587967027633133)]]","[np.float64(0.1940428623724751), np.float64(0.7793682902521034)]",0.6874817933079411
2,"(3, 2)",tanh,0.001,100,0.010785447565485235,"[[[np.float64(1.1458800309049875), np.float64(0.5320044357732973), np.float64(0.5031994204044875)], [np.float64(0.9042726495469987), np.float64(0.7829237787000722), np.float64(0.8854164340872086)], [np.float64(0.7843542331876795), np.float64(0.46206253618148757), np.float64(0.7006960777922154)], [np.float64(0.7119064789640374), np.float64(1.0422614883313257), np.float64(0.9402440280552498)]], [[np.float64(0.7692089634795222), np.float64(1.6075082001598455)], [np.float64(1.041223483383572), np.float64(1.4683624953197218)], [np.float64(0.45356784429613856), np.float64(1.8117565653937333)]]]","[[0.9325833439702169, 0.9454455110816862, np.float64(1.0414137254222586)], [0.39507955662070227, np.float64(1.4382358813675198)]]","[np.float64(0.20278364713912417), np.float64(0.6226324871503472)]",0.12706016149078375
2,"(3, 2)",tanh,0.001,200,0.011961296389717515,"[[[np.float64(0.2669435126334564), np.float64(0.12385762750462932), np.float64(0.5434303064343089)], [np.float64(0.2628977194301868), np.float64(0.3202833145184783), np.float64(0.4803990574855911)], [np.float64(0.7943850943798687), np.float64(0.6091703248798613), np.float64(0.10909558322488182)], [np.float64(0.8541042009696334), np.float64(0.8815718360666177), np.float64(0.8196350306458257)]], [[np.float64(0.5442061272738311), np.float64(0.27903349117043624)], [np.float64(0.42918385491193756), np.float64(0.8659404942027675)], [np.float64(0.8195951341538852), np.float64(0.9327441440038577)]]]","[[0.05497299786605425, 0.25573496662369277, np.float64(0.7113327739906057)], [0.9866345405088071, np.float64(0.561560312739131)]]","[np.float64(0.43121959495871404), np.float64(0.38088204462489295)]",0.1681733204845936
2,"(3, 3)",relu,0.0001,100,0.08551298552490526,"[[[np.float64(-0.11124593304804557), np.float64(0.7446283133706832), np.float64(-0.6190004065343413)], [np.float64(-0.5326442503133695), np.float64(0.029294936718574974), np.float64(-0.025162522456985616)], [np.float64(-0.5313646415533422), np.float64(0.528698659600207), np.float64(-0.6801156808998401)], [np.float64(0.02095913212917829), np.float64(0.7351064339164788), np.float64(0.3173224853624286)]], [[np.float64(-0.5964031316671259), np.float64(-1.031505135415402), np.float64(-0.7949009725258834)], [np.float64(-1.5462226741861267), np.float64(-2.04357444266938), np.float64(-1.756109520990053)], [np.float64(-0.562637315458121), np.float64(-1.5962190596105346), np.float64(-0.9449870939240081)]]]","[[0.7096683434437481, 0.8835431717558611, np.float64(-0.5944181411713838)], [0.1277103303829158, 0.8634848680809866, np.float64(-0.6618494743333727)]]","[np.float64(0.32471106575037745), np.float64(0.45201085334905033), np.float64(0.3550116127515966)]",0.9786734883914328
2,"(3, 3)",relu,0.0001,200,0.1560428462812947,"[[[np.float64(-1.5771067182752971), np.float64(-1.1289941510238866), np.float64(-2.5181333110252617)], [np.float64(-1.3867224759044918), np.float64(-0.9707290639037413), np.float64(-2.1706806479809257)], [np.float64(-1.8198121960794191), np.float64(-0.5279679699477714), np.float64(-2.305763920239819)], [np.float64(-0.17303752352334195), np.float64(0.22476420793633717), np.float64(-1.0361793675853337)]], [[np.float64(-4.834474893555942), np.float64(-2.8214087228974094), np.float64(-3.580601377578619)], [np.float64(-5.295177088696174), np.float64(-2.8574947371568276), np.float64(-3.832604223388913)], [np.float64(-2.283991664250184), np.float64(-1.6240149923997473), np.float64(-1.8758940646442221)]]]","[[0.45143274954017576, 0.761198073309, np.float64(-3.3451182278140745)], [0.021895377854739162, 0.4007125103111481, np.float64(-1.2989636849607296)]]","[np.float64(0.9120925980690491), np.float64(0.4815949092644737), np.float64(0.6683997994642056)]",0.8753385664778571
2,"(3, 3)",relu,0.001,100,0.17409617800255328,"[[[np.float64(-11.905677307638175), np.float64(-34.70678594990293), np.float64(-24.377324161277446)], [np.float64(-11.20344768142294), np.float64(-33.1066752444321), np.float64(-22.912490357275743)], [np.float64(-12.331792533244467), np.float64(-36.28135480591624), np.float64(-25.556918066846443)], [np.float64(-5.028821966558603), np.float64(-16.434877424137888), np.float64(-11.671993352941223)]], [[np.float64(-60.988350734097224), np.float64(-25.34288548942714), np.float64(-66.01173785683706)], [np.float64(-62.117194038446996), np.float64(-26.479410714164036), np.float64(-66.99782258294387)], [np.float64(-32.84751252088448), np.float64(-14.271400025526496), np.float64(-35.93279471864544)]]]","[[0.8234300035129082, 0.8151937036685069, np.float64(-38.075636287806546)], [0.9152530357559081, 0.5243192043236967, np.float64(-31.320876874188457)]]","[np.float64(0.7442940887815899), np.float64(0.30622318932014425), np.float64(0.8496750634251972)]",0.267322509651434
2,"(3, 3)",relu,0.001,200,0.15020243098667618,"[[[np.float64(-24.942918522500282), np.float64(-22.80258803243618), np.float64(-20.13957326540821)], [np.float64(-23.25467691404311), np.float64(-20.5309290663714), np.float64(-18.67132260782963)], [np.float64(-25.689375449518813), np.float64(-23.159886680262282), np.float64(-20.637417397136932)], [np.float64(-11.722762572108651), np.float64(-9.929725347725142), np.float64(-9.216779070931297)]], [[np.float64(-19.81044419310856), np.float64(-36.941452811626036), np.float64(-0.45459209306212545)], [np.float64(-39.020410682115326), np.float64(-71.26466540165032), np.float64(-1.5563247753785021)], [np.float64(-14.601699215665592), np.float64(-27.548530668061037), np.float64(-0.018641112835882153)]]]","[[0.5458263961170342, 0.9535641695815353, np.float64(-30.934847372486395)], [0.7697209880345772, 0.9925583588202385, np.float64(-0.7640258884877857)]]","[np.float64(0.42569789535903235), np.float64(0.8251194360835371), np.float64(0.00743892572155681)]",-0.06857760037826055
2,"(3, 3)",sigmoid,0.0001,100,0.02423970195930833,"[[[np.float64(0.2794338630856398), np.float64(0.6243540903775253), np.float64(0.19252432953661264)], [np.float64(0.894685244650335), np.float64(0.006881727918667216), np.float64(0.4145319683057761)], [np.float64(0.38617642652424733), np.float64(0.9230012242435872), np.float64(0.5640775695256494)], [np.float64(0.8850407807371072), np.float64(0.44457097326702694), np.float64(0.5615689882747565)]], [[np.float64(0.6080649067258139), np.float64(0.6438395877410342), np.float64(0.5057079508242632)], [np.float64(0.7735468401551691), np.float64(0.7837595030541995), np.float64(0.7426071754034841)], [np.float64(0.0793721392627992), np.float64(0.19682615533587566), np.float64(0.8036926149808546)]]]","[[0.5705282626334308, 0.35495860159789006, np.float64(0.6146432310401577)], [0.25141354042695097, 0.5766864602101778, np.float64(0.2018080995321861)]]","[np.float64(0.4396307731105338), np.float64(0.38649341231094114), np.float64(0.1369014619770481)]",0.7185199984740493
2,"(3, 3)",sigmoid,0.0001,200,0.034054737402684165,"[[[np.float64(0.3623687028074326), np.float64(0.6705755997732493), np.float64(0.09915902187640195)], [np.float64(0.9457432420295069), np.float64(-0.00313323806107199), np.float64(0.09971325117588146)], [np.float64(0.36856668558039546), np.float64(0.5535663951478574), np.float64(-0.02257609247793089)], [np.float64(0.21560406799640305), np.float64(0.1701988912626641), np.float64(0.27683700972542097)]], [[np.float64(0.5468855374546511), np.float64(-0.11602275995528928), np.float64(0.8794215496862938)], [np.float64(0.012767506614955449), np.float64(0.00214374620977781), np.float64(0.5525865710739327)], [np.float64(0.7349700986400425), np.float64(-0.06829153648436613), np.float64(0.18977093357500996)]]]","[[0.8944798328263193, 0.5862069905268618, np.float64(0.41803041122344936)], [0.9428372431894714, 0.1717820198674459, np.float64(0.10976352366466)]]","[np.float64(0.6649472971748747), np.float64(0.6915953075787991), np.float64(0.11500264611134622)]",0.7766644187801265
2,"(3, 3)",sigmoid,0.001,100,0.013211967316610977,"[[[np.float64(0.9231869978592454), np.float64(0.27389062785827384), np.float64(0.47779247682908105)], [np.float64(0.24247563535546032), np.float64(0.5021725729356487), np.float64(0.734763614640266)], [np.float64(0.9590145013275856), np.float64(0.5218562164899629), np.float64(0.814723485692059)], [np.float64(0.5248735528946269), np.float64(0.8111713083847615), np.float64(0.603266921925492)]], [[np.float64(-0.2317899842551503), np.float64(0.6859817640376573), np.float64(-0.3723670506444435)], [np.float64(-0.1299677943755654), np.float64(0.8804707873861327), np.float64(-0.22337023416451127)], [np.float64(0.1295970182651388), np.float64(0.47682481511853253), np.float64(-0.1459126640495186)]]]","[[0.02028943865608357, 0.7019441838673967, np.float64(0.7370613162980284)], [0.8080882874928108, 0.707415476083333, np.float64(-0.3441300785592513)]]","[np.float64(0.3432738845520369), np.float64(0.10534076548296238), np.float64(0.9369243727546925)]",0.5419917984857927
2,"(3, 3)",sigmoid,0.001,200,0.014631032976941096,"[[[np.float64(0.44693313213170294), np.float64(0.24241501978634686), np.float64(1.091888262585079)], [np.float64(0.23346690361971043), np.float64(0.8413262755513117), np.float64(1.1555658557497757)], [np.float64(0.6227031311853647), np.float64(0.6044496944360487), np.float64(1.0389081393519606)], [np.float64(0.6667846286462997), np.float64(0.4203800643146836), np.float64(0.9673416320175251)]], [[np.float64(1.3330097984118718), np.float64(1.3761706538657414), np.float64(0.3316940938708408)], [np.float64(1.0577937070821146), np.float64(0.9331973118781794), np.float64(0.14164520149886992)], [np.float64(1.5482255671715484), np.float64(0.9434613196820014), np.float64(0.6498578460469595)]]]","[[0.2520356604789826, 0.6287993462955761, np.float64(0.9763526523768334)], [0.3297465262526583, 0.9961566484003179, np.float64(0.4281814538672334)]]","[np.float64(0.13241109833381698), np.float64(0.09984896310796619), np.float64(0.011615369149345835)]",0.34618983553651783
2,"(3, 3)",tanh,0.0001,100,0.013941035494152038,"[[[np.float64(0.5742196458828838), np.float64(0.12876631441788203), np.float64(0.2034133891236564)], [np.float64(0.43512432800437656), np.float64(0.8484774226308144), np.float64(0.6012096968857439)], [np.float64(0.7374395358263105), np.float64(0.3052323662863851), np.float64(0.6371621775886622)], [np.float64(0.10167086081106419), np.float64(0.5070165775649814), np.float64(0.912461730741854)]], [[np.float64(-0.04535271273635235), np.float64(-0.7817295115023607), np.float64(0.06439111316597469)], [np.float64(-0.2977395497800507), np.float64(-0.22540668435572633), np.float64(0.5624152961025198)], [np.float64(0.20690587371039332), np.float64(-0.3711033045646928), np.float64(0.5896692797027817)]]]","[[0.9546147397854692, 0.7498434643005704, np.float64(0.15474326650064685)], [0.8692716088926363, 0.5719269676114695, np.float64(0.12624615307551673)]]","[np.float64(0.5427706622556793), np.float64(0.790759245909604), np.float64(0.3404421201218774)]",0.8380167361078684
2,"(3, 3)",tanh,0.0001,200,0.010393001106091492,"[[[np.float64(0.32897950971895373), np.float64(0.6756087981120326), np.float64(0.469982099848071)], [np.float64(0.4068226501926613), np.float64(0.41728812894498907), np.float64(0.031231633220714306)], [np.float64(0.058310394855599634), np.float64(0.4981252563502263), np.float64(0.8925028117170587)], [np.float64(0.4700552092759113), np.float64(0.06604247004023918), np.float64(0.014951926237510807)]], [[np.float64(0.4080740589586689), np.float64(0.10725922956886112), np.float64(0.08560117617872628)], [np.float64(-0.003180881868493077), np.float64(-0.037099422331061185), np.float64(0.20709929139184544)], [np.float64(-0.2857027246028074), np.float64(0.7422762738136829), np.float64(0.25172722454423746)]]]","[[0.304417981194136, 0.993997534119229, np.float64(0.896987237127269)], [0.052279054513297174, 0.07991761990026225, np.float64(-0.10916267271993274)]]","[np.float64(0.6316470163075633), np.float64(0.2641425426198883), np.float64(0.26965815658232295)]",0.6298559317486464
2,"(3, 3)",tanh,0.001,100,0.01131509801801981,"[[[np.float64(0.6936386974816644), np.float64(0.9049775411783466), np.float64(0.1418460417887538)], [np.float64(0.5565990975041639), np.float64(0.38459694027854546), np.float64(0.522822965619546)], [np.float64(0.7908756679465051), np.float64(0.37359499915318584), np.float64(0.446056039366837)], [np.float64(0.6785338547529223), np.float64(0.24714962421192785), np.float64(0.4102255796512642)]], [[np.float64(0.1685813776065696), np.float64(0.10904724659682449), np.float64(0.680285016966642)], [np.float64(0.22127831521416752), np.float64(-0.0365889867176571), np.float64(0.30140085558056395)], [np.float64(-0.2478633608188689), np.float64(0.27748049712940215), np.float64(0.2527376523193776)]]]","[[0.6495813950358026, 0.7500610166588969, np.float64(0.24762714647493272)], [0.12153775909122666, 0.5940798868326629, np.float64(0.15246552875435204)]]","[np.float64(0.6685095688649529), np.float64(0.5322495359077327), np.float64(0.17700359531395568)]",0.2439047818398079
2,"(3, 3)",tanh,0.001,200,0.012642369941023357,"[[[np.float64(0.6679555264109334), np.float64(0.12832390454751372), np.float64(0.6024883774423405)], [np.float64(-0.17736930312905602), np.float64(0.4384211418409718), np.float64(0.05321971107400749)], [np.float64(-0.062357083174124), np.float64(0.4028427355334033), np.float64(0.46110558808264207)], [np.float64(0.3715818940037093), np.float64(0.06754345773546581), np.float64(-0.15594625042258856)]], [[np.float64(0.7630253702557506), np.float64(-0.14954544051791527), np.float64(-0.2524526448370323)], [np.float64(0.2225456762656255), np.float64(-0.38376951149207733), np.float64(0.32115058374039285)], [np.float64(0.17678662871443562), np.float64(0.5635435743095293), np.float64(-0.29311230807725924)]]]","[[0.10200619023732704, 0.2941827911455468, np.float64(-0.25089205766025924)], [0.731538131423961, 0.6982937709184088, np.float64(0.21477026449726927)]]","[np.float64(0.09210133600861829), np.float64(0.4162739212115413), np.float64(0.7955337325511249)]",0.519940805624635
2,"(3, 4)",relu,0.0001,100,0.018187238596431565,"[[[np.float64(-0.9996313697454503), np.float64(-0.377760997332175), np.float64(-0.4349650798993405)], [np.float64(-0.4326902892061332), np.float64(-0.5794760419406579), np.float64(-0.013209290482624845)], [np.float64(-0.6932026551870548), np.float64(-0.9642584342504322), np.float64(-0.033248883521288256)], [np.float64(0.11122296088709266), np.float64(0.4710287674021892), np.float64(0.01051251539784543)]], [[np.float64(0.38592920880393544), np.float64(-0.21120477647283376), np.float64(-1.0192117876639308), np.float64(-0.46905151332318296)], [np.float64(0.9087369284248855), np.float64(0.20672729395710784), np.float64(-1.3916865297289536), np.float64(-0.2808473900471917)], [np.float64(0.17755111158181575), np.float64(0.4452976315354321), np.float64(-1.419883298077417), np.float64(-0.8108290602304792)]]]","[[0.3908951364291354, 0.37757121808281546, np.float64(-0.004696987907217454)], [0.9938069487482988, 0.1279225113447594, 0.23270253978365907, np.float64(-0.14248701172218298)]]","[np.float64(-0.00015429297796309854), np.float64(0.1056081559426491), np.float64(0.6937965841508785), np.float64(0.3774115489792266)]",0.6197228333667084
2,"(3, 4)",relu,0.0001,200,0.8961848155048014,"[[[np.float64(-2.7833587275192246), np.float64(-2.1364178903594158), np.float64(-1.677030439228043)], [np.float64(-2.751406371039428), np.float64(-2.446508372426302), np.float64(-1.6454720419915365)], [np.float64(-2.292640795800174), np.float64(-2.070734607953972), np.float64(-1.7886345978747298)], [np.float64(-1.3516822414900067), np.float64(-0.48106729539809256), np.float64(-0.9566969281539477)]], [[np.float64(-3.08612686264162), np.float64(-2.463046204495725), np.float64(-2.314726668393006), np.float64(-0.9001528730736641)], [np.float64(-4.098531910265162), np.float64(-3.989524173890936), np.float64(-3.4276228392750747), np.float64(-0.8245363836712986)], [np.float64(-5.200925056166687), np.float64(-3.911982354083473), np.float64(-3.2288222483600375), np.float64(-1.0766296095699424)]]]","[[0.3369417299597004, 0.12884486359129765, np.float64(-2.4610705926165712)], [0.6002417786109392, 0.27697287373349555, 0.15879133186778926, np.float64(-0.2888787182377995)]]","[np.float64(0.8390001077426283), np.float64(0.7082320116964322), np.float64(0.6039321712296533), np.float64(0.2553912746382126)]",0.8508035266011613
2,"(3, 4)",relu,0.001,100,0.011149021518456894,"[[[np.float64(-30.166188978429545), np.float64(-24.502340943950166), np.float64(-15.13116412591917)], [np.float64(-27.773255083541734), np.float64(-22.690226708166982), np.float64(-14.612043742151847)], [np.float64(-30.775052803111006), np.float64(-26.150509646225174), np.float64(-15.848618540514797)], [np.float64(-13.42516065472761), np.float64(-11.337336662854883), np.float64(-6.58628170200826)]], [[np.float64(-36.0697195141496), np.float64(-44.10757473057629), np.float64(-29.701591690338592), np.float64(-71.08353566067737)], [np.float64(-19.059785394801178), np.float64(-23.47240689812416), np.float64(-15.28416301980339), np.float64(-37.52988535255443)], [np.float64(-14.481200391628407), np.float64(-17.300774140798104), np.float64(-12.240291953807164), np.float64(-28.61864470805164)]]]","[[0.93904246561242, 0.11094556396604949, np.float64(-23.972378541952015)], [0.21964457496931344, 0.7285803208275714, 0.25393335348039414, np.float64(-26.41662077569756)]]","[np.float64(0.3745338505772436), np.float64(0.4523147173757542), np.float64(0.30224074605710427), np.float64(0.7405816631300879)]",0.2420765822875614
2,"(3, 4)",relu,0.001,200,0.2990547217483522,"[[[np.float64(-15.222680707898018), np.float64(-16.91433669881541), np.float64(-18.44441241716849)], [np.float64(-13.837897643507594), np.float64(-16.363437385178354), np.float64(-16.9926362276611)], [np.float64(-15.471057707706812), np.float64(-18.011610025340158), np.float64(-18.80545396876191)], [np.float64(-6.3087883488820315), np.float64(-7.719810145601066), np.float64(-8.173289478565621)]], [[np.float64(-20.257140267394657), np.float64(-40.696174781702304), np.float64(-26.388668186205624), np.float64(-7.061512856738074)], [np.float64(-25.222171329758154), np.float64(-49.473374514836095), np.float64(-32.157365707569404), np.float64(-8.87079217705684)], [np.float64(-25.085176514953424), np.float64(-49.944241482165786), np.float64(-32.48614749281994), np.float64(-8.594364809666091)]]]","[[0.4882939793716665, 0.6979518093552254, np.float64(-28.395858691823424)], [0.26612575593040433, 0.5764076031481113, 0.3902584809972388, np.float64(-4.559364598933706)]]","[np.float64(0.42981799708380664), np.float64(0.8513979622811529), np.float64(0.5506521200187898), np.float64(0.15218383945244934)]",0.42152873273997854
2,"(3, 4)",sigmoid,0.0001,100,0.051566609291645416,"[[[np.float64(0.30680645648180443), np.float64(0.8315030508066222), np.float64(0.878905553356849)], [np.float64(0.6459841065265282), np.float64(0.6801966913706772), np.float64(0.5532184125249435)], [np.float64(0.09140839971989782), np.float64(0.40197763118538854), np.float64(0.37078775943670556)], [np.float64(0.02572268044698012), np.float64(0.987673462483538), np.float64(0.5793395545389243)]], [[np.float64(0.455816909227858), np.float64(0.003740312634034782), np.float64(0.5764010063705135), np.float64(0.046066598966228944)], [np.float64(-0.11581234180295401), np.float64(-0.09876128854450572), np.float64(0.561465194280738), np.float64(-0.19236059949310635)], [np.float64(0.44348429965125014), np.float64(-0.13224477396290937), np.float64(0.18048806138576506), np.float64(-0.23799276846661005)]]]","[[0.3282441084712959, 0.7121450054445732, np.float64(0.7195537279652005)], [0.8207476013402466, 0.8786424509969141, 0.7094978463518743, np.float64(0.690232621225792)]]","[np.float64(0.9484621961157589), np.float64(0.925858934640903), np.float64(0.5408480417633413), np.float64(0.6395508082436091)]",0.06080233862277606
2,"(3, 4)",sigmoid,0.0001,200,0.034596859413902316,"[[[np.float64(0.9133224886691961), np.float64(0.13280291212335188), np.float64(-0.027168509803691274)], [np.float64(0.5581749291683384), np.float64(0.7700092609098552), np.float64(0.32332992409174816)], [np.float64(0.21808850436300506), np.float64(0.21845730066680513), np.float64(0.017586415406926247)], [np.float64(0.3915371246080545), np.float64(0.7608673769190794), np.float64(0.793343351611739)]], [[np.float64(0.33299581016041135), np.float64(0.056034997360547886), np.float64(0.039144456542063055), np.float64(-0.006075725351343506)], [np.float64(0.7133450782170653), np.float64(0.5955546381714926), np.float64(-0.21296967347639323), np.float64(0.8072087292350822)], [np.float64(0.36735226126981846), np.float64(-0.20839965244069125), np.float64(0.40660164736825877), np.float64(0.6403300324920667)]]]","[[0.9565529336039152, 0.47605721956994373, np.float64(0.4431837135054431)], [0.8099260606986716, 0.9095233555893358, 0.6903823721257438, np.float64(0.48968433422156915)]]","[np.float64(0.20543667044906197), np.float64(0.6654449435750681), np.float64(0.9618881070229065), np.float64(0.30794645692108286)]",0.1869476147818848
