hidden_layer,hidden_neuron,aktivasi,lr,epoch,mse,bobot,bias,bobot_output,bias_output
1,"(3,)",tanh,0.001,100,0.023005782877596588,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5952452192644477
1,"(3,)",tanh,0.001,200,0.02298467070596702,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5944835634013123
1,"(4,)",tanh,0.0001,100,0.01623359098156769,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.035502286105506674
1,"(4,)",tanh,0.0001,200,0.016300540321979598,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03587333867270453
1,"(4,)",tanh,0.0001,100,0.01325961747564795,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.035863782366157906
1,"(4,)",tanh,0.0001,200,0.013189207123643824,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03585874644323741
1,"(4,)",tanh,0.0001,100,0.09762566828811593,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03587337588323203
1,"(4,)",tanh,0.0001,200,0.09762566828811593,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03587337588323203
1,"(4,)",tanh,0.0001,100,0.01060615176218487,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.035943160518872766
1,"(4,)",tanh,0.0001,200,0.010871204317468948,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03587337787668014
1,"(4,)",tanh,0.001,100,0.19032022554431127,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03545186496018617
1,"(4,)",tanh,0.001,200,0.30397927940274305,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.1651301522417681
1,"(4,)",tanh,0.001,100,0.012414238141813517,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03703507314257366
1,"(4,)",tanh,0.001,200,0.012492006725915612,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03587702985411907
1,"(4,)",tanh,0.001,100,0.09762566828811593,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03587337588323203
1,"(4,)",tanh,0.001,200,0.09762566828811593,"[[[np.float64(-0.4346269338946233), np.float64(-0.4095080635199221), np.float64(0.06275879820324448), np.float64(-0.16759855269408822)], [np.float64(-0.049289587427226805), np.float64(0.2953732179121513), np.float64(-0.03449938636996638), np.float64(0.030111737607787934)], [np.float64(0.07556718762970466), np.float64(-0.027620515410991142), np.float64(-0.3986843078157689), np.float64(-0.19635749999757857)], [np.float64(0.5912333715802528), np.float64(0.0666358300649585), np.float64(0.39372103672249564), np.float64(0.6822356949024764)]]]","[[0.9372426697578025, 0.5529345365749644, 0.5722529456471137, np.float64(0.2903247374386986)]]","[np.float64(0.5440162970658844), np.float64(0.7388393208958559), np.float64(0.34229457269183305), np.float64(0.2322099546859644)]",0.03587337588323203
