hidden_layer,hidden_neuron,aktivasi,lr,epoch,mse,bobot,bias,bobot_output,bias_output
2,"(3, 2)",sigmoid,0.001,200,0.10158879162842435,"[[[np.float64(0.44354962009126786), np.float64(1.2302909699119957), np.float64(0.382485542052879)], [np.float64(0.29525804668428557), np.float64(0.4239648624754875), np.float64(0.6744857241537089)], [np.float64(0.4478973985150299), np.float64(1.045089218070666), np.float64(1.2104206039884409)], [np.float64(0.5168372153799519), np.float64(0.48892620975815293), np.float64(0.9291571308816107)]], [[np.float64(-1.5827729932930652), np.float64(-0.6042259916912276)], [np.float64(-2.3045667641165015), np.float64(-1.2460224115072045)], [np.float64(-2.3498310309722283), np.float64(-0.6109928750142669)]]]","[[0.07018619478762944, 0.5347683221847733, np.float64(1.315541326559019)], [0.8890314018013732, np.float64(-0.6836032798194767)]]","[np.float64(0.5496342646043824), np.float64(0.2732233074649692)]",0.6412831586578606
2,"(3, 2)",tanh,0.0001,100,0.07468672604329323,"[[[np.float64(0.0959540615303469), np.float64(0.8007996735230574), np.float64(0.2497327643932142)], [np.float64(0.18474228199836046), np.float64(0.735327606589706), np.float64(0.030366132266249443)], [np.float64(0.4947526568792356), np.float64(-0.024118773788285645), np.float64(0.16335898125561293)], [np.float64(0.5853570049074698), np.float64(-0.018749100221369015), np.float64(0.5958662574279749)]], [[np.float64(0.11545629434616353), np.float64(-0.16808205476616958)], [np.float64(0.7769293359302555), np.float64(0.2755185397299098)], [np.float64(0.624689009086017), np.float64(0.04531520174517559)]]]","[[0.6941438164436691, 0.30584169504350256, np.float64(0.23350982155387745)], [0.8173731541314263, np.float64(-0.648808641363449)]]","[np.float64(0.3051093789023508), np.float64(0.7874990423895404)]",0.795070486462449
2,"(3, 2)",tanh,0.0001,200,0.07801128971191706,"[[[np.float64(0.6444411037213456), np.float64(-0.07791850896148103), np.float64(0.20887357719319055)], [np.float64(0.894393856595942), np.float64(0.2806800832377258), np.float64(0.7687939176120329)], [np.float64(0.08544326767468108), np.float64(0.27372905520656565), np.float64(0.6802147327163559)], [np.float64(0.9601548600662835), np.float64(0.11580669683873598), np.float64(0.523336266068845)]], [[np.float64(-0.5173747640868108), np.float64(0.21326872256006446)], [np.float64(0.43957649917982144), np.float64(0.7477217447417315)], [np.float64(0.1246310077605316), np.float64(0.2160485020104746)]]]","[[0.7432689198325373, 0.0018175625119217775, np.float64(0.26054833604732364)], [0.5496475348676705, np.float64(0.2936598664558838)]]","[np.float64(0.7164255636520984), np.float64(0.0007141131064402872)]",0.5152297715852128
2,"(3, 2)",tanh,0.001,100,0.08090647479222841,"[[[np.float64(0.2751983252442256), np.float64(0.4171122426881589), np.float64(0.6502556687672753)], [np.float64(0.4580633629017516), np.float64(0.2012186754901621), np.float64(0.024806839917650213)], [np.float64(0.4017498373184936), np.float64(0.6412281244622594), np.float64(-0.08908553642986634)], [np.float64(0.259166700250199), np.float64(0.8028016850686085), np.float64(-0.06749933987711464)]], [[np.float64(0.4725650269715488), np.float64(-0.0701923569342865)], [np.float64(0.5579122959222986), np.float64(-0.0904334795744475)], [np.float64(0.6861016520480347), np.float64(-0.10423328563078364)]]]","[[0.5389114005680127, 0.11203701160741453, np.float64(0.32151350731303274)], [0.7828914207998089, np.float64(0.2065406548180474)]]","[np.float64(0.22766876614953183), np.float64(0.5244606499431911)]",0.4978840407013647
2,"(3, 2)",tanh,0.001,200,0.06796009406755393,"[[[np.float64(0.7595392900904387), np.float64(0.26157380764535393), np.float64(0.3708328936782253)], [np.float64(-0.05424512236566637), np.float64(0.9088193665440136), np.float64(0.8205738692324928)], [np.float64(0.8074062736380997), np.float64(0.566461401936968), np.float64(0.8200285443054133)], [np.float64(-0.06515255274659289), np.float64(-0.01221871651005732), np.float64(0.1271946342431532)]], [[np.float64(0.34330462859082517), np.float64(0.26718033288737764)], [np.float64(0.14684970224803795), np.float64(0.17611367600520444)], [np.float64(0.3732616768739422), np.float64(-0.02719105954661335)]]]","[[0.1400632979662153, 0.007864866219021382, np.float64(0.16078559971212303)], [0.7859265054784899, np.float64(-0.07221346399296578)]]","[np.float64(0.35336841637449845), np.float64(0.45853900764992217)]",0.2894954415024884
2,"(3, 3)",relu,0.0001,100,0.04540519073934847,"[[[np.float64(0.5316243378100384), np.float64(0.413413609840704), np.float64(0.5150623198495783)], [np.float64(0.4190544327606631), np.float64(-0.31009105484883126), np.float64(0.5958208502779283)], [np.float64(0.8156563916247805), np.float64(-0.13138248476492181), np.float64(0.8439222168398893)], [np.float64(0.12971325862872005), np.float64(-0.29885403306146513), np.float64(0.2658732682740824)]], [[np.float64(-1.8809330611189288), np.float64(1.3543562038725725), np.float64(-1.7106718421918288)], [np.float64(-0.1919627179746594), np.float64(0.29056923018453606), np.float64(-0.5896165422424055)], [np.float64(-1.5552907608622064), np.float64(0.8117117631986591), np.float64(-1.3952175715971449)]]]","[[0.9837496203452887, 0.0570411714939163, np.float64(0.1561255378364724)], [0.928286822735207, 0.6292717889017934, np.float64(-0.15147191339433888)]]","[np.float64(0.8212261656880623), np.float64(0.07541967141839019), np.float64(0.6708727201436646)]",0.25408227424467955
2,"(3, 3)",relu,0.0001,200,0.4416366591022915,"[[[np.float64(-0.9258863213904428), np.float64(-1.8458031810197113), np.float64(-2.054081124878124)], [np.float64(-0.9087310352731086), np.float64(-1.7833703546793966), np.float64(-1.6769760683434511)], [np.float64(-0.458991396309571), np.float64(-1.9384484860280056), np.float64(-1.3596758368483728)], [np.float64(-0.8702006523049443), np.float64(-1.6193538415852353), np.float64(-1.8478124696209004)]], [[np.float64(-3.001268800614978), np.float64(-0.5953711696112345), np.float64(-1.6135029367111293)], [np.float64(-1.8094390880218454), np.float64(-0.2698820585835259), np.float64(-0.6474251400814846)], [np.float64(-3.033361646924853), np.float64(-0.9679149059617747), np.float64(-0.8774422024952951)]]]","[[0.73724207607218, 0.16640861978114263, np.float64(-4.352577504542671)], [0.07643597095900267, 0.8134276680755663, np.float64(-0.975139411719426)]]","[np.float64(0.9587387411669435), np.float64(0.3463729258520664), np.float64(0.44313494609244836)]",0.7628146831253304
2,"(3, 3)",relu,0.001,100,0.3074239551404596,"[[[np.float64(-6.631964889746082), np.float64(-4.958021560720723), np.float64(-8.158762732057982)], [np.float64(-5.633074089675747), np.float64(-4.241392356228173), np.float64(-7.421282072000341)], [np.float64(-5.722200598333546), np.float64(-4.027723621458596), np.float64(-7.598505797079002)], [np.float64(-4.826871792970873), np.float64(-3.5523371788707623), np.float64(-6.666546604065485)]], [[np.float64(-5.887632721100635), np.float64(-9.38024728192014), np.float64(-1.9641871757241884)], [np.float64(-17.039268009739683), np.float64(-25.305822455683185), np.float64(-6.428115230508961)], [np.float64(-13.84624491152453), np.float64(-20.4349556650749), np.float64(-5.021059390811889)]]]","[[0.023541490033762158, 0.6112449776659387, np.float64(-16.70726540762419)], [0.7364434464638859, 0.4283193983012249, np.float64(-2.8969550751272277)]]","[np.float64(0.3954328394144284), np.float64(0.6067507071633874), np.float64(0.1579621316760402)]",0.42817805964503475
2,"(3, 3)",relu,0.001,200,0.06423915984983294,"[[[np.float64(-3.7990271846647623), np.float64(-2.9186403633029117), np.float64(-3.6160351074566437)], [np.float64(-2.6459711298437623), np.float64(-3.2372403701552384), np.float64(-2.867972918119019)], [np.float64(-3.2822547876329318), np.float64(-3.1433384683468666), np.float64(-3.4784663095425)], [np.float64(-2.7376282259758375), np.float64(-2.9537553148291784), np.float64(-3.2316957930451724)]], [[np.float64(-4.152987226225917), np.float64(-3.3005964532641183), np.float64(-2.2368717069147745)], [np.float64(-8.307152108930843), np.float64(-7.179357952766422), np.float64(-3.9881096389804838)], [np.float64(-8.325383665120857), np.float64(-7.807133832975329), np.float64(-4.179348673888879)]]]","[[0.11364069786797537, 0.7020016998969072, np.float64(-7.35640116360465)], [0.7727782139207595, 0.11274411532211392, np.float64(-1.7025074072511979)]]","[np.float64(0.36398582811732555), np.float64(0.3162118021388523), np.float64(0.17038518224779647)]",0.18329548807558477
2,"(3, 3)",sigmoid,0.0001,100,0.1748571498901513,"[[[np.float64(0.9493579789066177), np.float64(0.0435058976475485), np.float64(0.25651973846787973)], [np.float64(0.8455123065208511), np.float64(0.2722637171443891), np.float64(0.008914864987403948)], [np.float64(0.4174129919652936), np.float64(0.07126221617183096), np.float64(0.8645410324535193)], [np.float64(0.7196874123086179), np.float64(0.1637271251755036), np.float64(0.03080647577468937)]], [[np.float64(0.50719635145905), np.float64(0.1151948612923638), np.float64(-0.060308631627106195)], [np.float64(0.6164255981061944), np.float64(0.5951966475461676), np.float64(0.7785146220596236)], [np.float64(0.37315829144068025), np.float64(0.47684248917454075), np.float64(0.2747025392341236)]]]","[[0.9473330419321673, 0.20286102181525256, np.float64(0.14212536535699422)], [0.4909696051727309, 0.3715599769732716, np.float64(0.6244400264703014)]]","[np.float64(0.822161772489255), np.float64(0.19317340861037838), np.float64(0.30797462870925885)]",0.37359286670722053
2,"(3, 3)",sigmoid,0.0001,200,0.16253052481104047,"[[[np.float64(0.13268225171725087), np.float64(0.3899575212253177), np.float64(0.9068115015487885)], [np.float64(0.687897189704182), np.float64(0.31474591142732583), np.float64(0.1769510239403588)], [np.float64(0.4393411804497863), np.float64(0.17925191405074833), np.float64(0.714796167982011)], [np.float64(0.027419364604031115), np.float64(0.2952482614505899), np.float64(0.8996820519761113)]], [[np.float64(0.8013889276151371), np.float64(0.08208258789473133), np.float64(0.053446217756481604)], [np.float64(0.6141765916007005), np.float64(0.28063407887217967), np.float64(0.41157006954312453)], [np.float64(-0.10519677121497101), np.float64(0.3050919549734193), np.float64(-0.27436722834629307)]]]","[[0.7234973042651388, 0.1880566803902618, np.float64(0.635321283926071)], [0.40813661034878546, 0.7880262610212536, np.float64(0.11688823876072263)]]","[np.float64(0.12198713889531435), np.float64(0.7327468349128264), np.float64(0.5043863505315851)]",0.3641723839443351
2,"(3, 3)",sigmoid,0.001,100,0.08996998887847298,"[[[np.float64(0.34331268522105496), np.float64(0.4055403781149329), np.float64(0.5465993142958996)], [np.float64(1.0218325018416192), np.float64(0.8723017088800408), np.float64(0.8920107604736205)], [np.float64(0.6680913080672313), np.float64(0.4524643192849239), np.float64(0.2442255591008491)], [np.float64(0.9417978638220497), np.float64(0.7656646584451072), np.float64(0.5751640041589641)]], [[np.float64(-0.08711740635927047), np.float64(-0.262699787966853), np.float64(-0.8741497970155118)], [np.float64(0.18149976757480274), np.float64(-0.5622008658220737), np.float64(-0.22314818205571868)], [np.float64(0.516577516967089), np.float64(0.08299421658016592), np.float64(-0.6750736877763291)]]]","[[0.9283338063815965, 0.28938748755291743, np.float64(0.06098267061034893)], [0.10281155668840747, 0.4783946735045502, np.float64(-0.5504870868256402)]]","[np.float64(0.1389698936265205), np.float64(0.4653658942637324), np.float64(0.6360267095339288)]",0.11160768671174934
2,"(3, 3)",sigmoid,0.001,200,0.08312854070052814,"[[[np.float64(0.5715796749024672), np.float64(0.8000464748375692), np.float64(0.7412767357650915)], [np.float64(0.5154100429193107), np.float64(0.5786622338197055), np.float64(0.31050215917071267)], [np.float64(0.20615969968617676), np.float64(0.11812461766461725), np.float64(0.5081125133369592)], [np.float64(0.9278783047307917), np.float64(0.7633512021459442), np.float64(0.17885523997123995)]], [[np.float64(0.4534945836115428), np.float64(0.2670638878360406), np.float64(0.9817250571518412)], [np.float64(0.45762235134284035), np.float64(0.31558106625845983), np.float64(0.5624247456532103)], [np.float64(0.5411106887002689), np.float64(0.9846985746151965), np.float64(0.27762387780080333)]]]","[[0.473192668617489, 0.38435916687656957, np.float64(0.0660600433786929)], [0.9638133275987599, 0.24799902766144732, np.float64(0.627393867168029)]]","[np.float64(0.10246634827979205), np.float64(0.28296194072409636), np.float64(0.012346358244897984)]",0.09123970249479622
2,"(3, 3)",tanh,0.0001,100,0.13846122610609993,"[[[np.float64(0.14292930889080774), np.float64(0.693154280316486), np.float64(0.584201513240942)], [np.float64(0.9104329314864182), np.float64(0.4595015969835849), np.float64(-0.053084427940891035)], [np.float64(0.16894216684475324), np.float64(0.919094251980212), np.float64(0.483083727191091)], [np.float64(0.2560789495527822), np.float64(0.15969030463244263), np.float64(0.8386702489067864)]], [[np.float64(0.571135941935624), np.float64(-0.12944880181633103), np.float64(0.6640138174858875)], [np.float64(-0.08013376822751127), np.float64(0.5833032811810684), np.float64(0.21688482529094288)], [np.float64(0.5688427832611007), np.float64(0.3073757478944268), np.float64(0.7589387706240631)]]]","[[0.23252716042992994, 0.496830238591199, np.float64(-0.12976631625999396)], [0.7757570560453835, 0.736776785486046, np.float64(0.5934309315172951)]]","[np.float64(0.13662739408455904), np.float64(0.081022337283329), np.float64(0.06021285855102951)]",0.7270557509522013
2,"(3, 3)",tanh,0.0001,200,0.09247628577518045,"[[[np.float64(0.04622834054964649), np.float64(0.784649022015265), np.float64(0.5319816399546073)], [np.float64(0.3986308185973079), np.float64(0.7683531770357686), np.float64(0.5907769683943481)], [np.float64(0.3735802096710143), np.float64(0.040917201233882906), np.float64(0.3487310698546021)], [np.float64(0.16831713456330613), np.float64(0.7841270832551052), np.float64(0.13377796189658014)]], [[np.float64(0.47744089116229005), np.float64(0.16664313973616743), np.float64(0.10336363700496767)], [np.float64(0.24876638731554246), np.float64(-0.1615840039150018), np.float64(0.764563851822749)], [np.float64(0.5816899211051847), np.float64(-0.42001993808835336), np.float64(0.048670111081469104)]]]","[[0.42047140915583103, 0.6268636812967882, np.float64(0.22545902422688774)], [0.9381845489014607, 0.10862084546274786, np.float64(-0.07994204862317887)]]","[np.float64(0.017761656767137833), np.float64(0.4536653443513412), np.float64(0.09980150689364298)]",0.7372672589129663
2,"(3, 3)",tanh,0.001,100,0.06629838165967872,"[[[np.float64(0.3349218137142413), np.float64(0.39808769015563383), np.float64(0.5078033770266066)], [np.float64(0.6243496034138442), np.float64(0.3163763493366079), np.float64(0.501133907048588)], [np.float64(-0.006290012112850718), np.float64(-0.31716740305004604), np.float64(-0.027506973460998552)], [np.float64(0.05843119509216835), np.float64(0.21995162280506014), np.float64(-0.05303318065267356)]], [[np.float64(-0.31960811269795986), np.float64(0.012724675904134251), np.float64(0.5956378704951509)], [np.float64(-0.33494401872996205), np.float64(0.4242801766300214), np.float64(0.21785836246858048)], [np.float64(0.1446425252497843), np.float64(-0.16750116046842434), np.float64(-0.08985525398971547)]]]","[[0.036511110871451535, 0.19016410523044547, np.float64(0.2712141382120316)], [0.23617799581932275, 0.21558257369068723, np.float64(-0.05711553421801485)]]","[np.float64(0.45826066952181965), np.float64(0.5788157147819959), np.float64(0.35764304404893876)]",0.4064220969642417
2,"(3, 3)",tanh,0.001,200,0.05427867953720068,"[[[np.float64(-0.14016059759688038), np.float64(0.5720124358703782), np.float64(0.08898364864053088)], [np.float64(0.09118478022042055), np.float64(0.4888743225283078), np.float64(0.18037069421235782)], [np.float64(0.2849615725006929), np.float64(0.6583410217542971), np.float64(-0.12646737943944086)], [np.float64(0.5371159587385799), np.float64(0.22652838086930271), np.float64(0.5687273463303139)]], [[np.float64(0.12153910841438913), np.float64(0.09486473016294117), np.float64(0.02982888191998482)], [np.float64(0.5285322302583759), np.float64(0.09811951432655884), np.float64(-0.199978937547748)], [np.float64(0.4792998894157872), np.float64(0.011270521091009827), np.float64(-0.04041413534552703)]]]","[[0.11176841016566008, 0.9284031899483451, np.float64(-0.3389660666003868)], [0.6966516105838658, 0.4538709639841212, np.float64(0.10668783552153366)]]","[np.float64(0.3190767783686818), np.float64(0.10575091881558814), np.float64(0.5890876186392822)]",0.4132184343521043
2,"(3, 4)",relu,0.0001,100,0.7992488778546444,"[[[np.float64(-2.725002422486476), np.float64(-3.5435117581868365), np.float64(-1.0912712870767127)], [np.float64(-2.555378155343504), np.float64(-3.7242032903055557), np.float64(-1.4899432080957764)], [np.float64(-2.548970624967104), np.float64(-3.218483859337658), np.float64(-1.109823302537855)], [np.float64(-2.581889127547524), np.float64(-3.048560409542185), np.float64(-0.736643344334161)]], [[np.float64(-4.594075624946689), np.float64(-5.348787558985124), np.float64(-2.9382775509731087), np.float64(-4.066029584876284)], [np.float64(-3.0699925829228794), np.float64(-4.131377898886967), np.float64(-1.9622840145417941), np.float64(-2.9135773945439856)], [np.float64(-4.193076139627686), np.float64(-5.900999118778785), np.float64(-3.1403259661859027), np.float64(-4.7876882126004565)]]]","[[0.4459044487077778, 0.10823519195148001, np.float64(-3.063015385295216)], [0.5402758839670071, 0.8460572966726009, 0.610444632211503, np.float64(-2.2438902362247477)]]","[np.float64(0.5327937453584423), np.float64(0.6557895326542161), np.float64(0.34852392772620583), np.float64(0.5260891200110022)]",0.295412496019024
2,"(3, 4)",relu,0.0001,200,0.049201014026021415,"[[[np.float64(0.10960811876643317), np.float64(0.21632441085025073), np.float64(0.29811596172814064)], [np.float64(0.24689553891159716), np.float64(-0.11779266160429931), np.float64(0.5685280301349237)], [np.float64(-0.17154962686675296), np.float64(0.5810766200586639), np.float64(0.4193234705723097)], [np.float64(0.553418357965654), np.float64(0.4229945858652873), np.float64(-0.2376249124624486)]], [[np.float64(0.14189232475147645), np.float64(-0.4496808685378274), np.float64(0.4127176304590595), np.float64(0.03157173554430389)], [np.float64(0.9249297467682778), np.float64(-0.5912167366787336), np.float64(-0.09236013134082274), np.float64(0.6116803270868215)], [np.float64(0.30058809808292153), np.float64(-0.9270254700989357), np.float64(-0.010840907115130333), np.float64(0.6276172220093533)]]]","[[0.09725804392678339, 0.32859831225515723, np.float64(0.28423958405339217)], [0.15425465021153617, 0.5211322033030084, 0.4407677179992122, np.float64(-0.029089088848906597)]]","[np.float64(0.016535890236926636), np.float64(0.5308334364369712), np.float64(0.42857341897681417), np.float64(0.11396013726219695)]",0.20755542387896403
2,"(3, 4)",relu,0.001,100,0.5188516056129405,"[[[np.float64(-3.3104618310180234), np.float64(-4.459036045719402), np.float64(-4.399197944051689)], [np.float64(-3.241199220261193), np.float64(-4.237428950079988), np.float64(-3.9457742938002154)], [np.float64(-3.1950181834270235), np.float64(-4.508824968633101), np.float64(-3.6374491285414057)], [np.float64(-2.462751553500325), np.float64(-3.420568984104272), np.float64(-3.533395864693607)]], [[np.float64(-1.26667018877053), np.float64(-5.646987239287712), np.float64(-0.5614854180386782), np.float64(-6.2197079493721175)], [np.float64(-1.429231719024705), np.float64(-5.589072321378715), np.float64(-0.9032182278820994), np.float64(-6.4844833524251575)], [np.float64(-1.4804953401852958), np.float64(-8.29775452852176), np.float64(-0.9592677548950448), np.float64(-10.257155073502105)]]]","[[0.05590095180547927, 0.20253880340978547, np.float64(-9.446403462300243)], [0.6856742410696994, 0.8084624822057228, 0.18247733686083845, np.float64(-5.621771584709486)]]","[np.float64(0.03213111646405099), np.float64(0.27375739998518434), np.float64(0.050461055651341735), np.float64(0.3764526888901448)]",0.9013401294819476
2,"(3, 4)",relu,0.001,200,0.84867273561556,"[[[np.float64(-16.567483600572267), np.float64(-27.699820284599227), np.float64(-34.283731955758604)], [np.float64(-13.978226294828163), np.float64(-24.26266897743178), np.float64(-30.36387412981624)], [np.float64(-15.1224462784873), np.float64(-24.523283673543695), np.float64(-31.521571390526503)], [np.float64(-13.48847225452532), np.float64(-22.410843246526447), np.float64(-28.168566981105933)]], [[np.float64(-46.13540874647135), np.float64(-55.20232210252114), np.float64(-30.655512536967453), np.float64(-3.388834456511133)], [np.float64(-34.47995985828059), np.float64(-41.41020955470791), np.float64(-23.327056995274862), np.float64(-2.6964706773732825)], [np.float64(-30.00215894943131), np.float64(-36.225598614049275), np.float64(-20.197427983142607), np.float64(-2.071792816058081)]]]","[[0.9971219645112407, 0.14884538550652715, np.float64(-64.63300896085313)], [0.7148055827232588, 0.41874101280060416, 0.8129043629018641, np.float64(-1.880569959329983)]]","[np.float64(0.48235641132363816), np.float64(0.6638773711066973), np.float64(0.2476982469703019), np.float64(0.03788987698244242)]",0.5465749552118664
2,"(3, 4)",sigmoid,0.0001,100,0.17673493623884273,"[[[np.float64(0.1307121042393955), np.float64(0.8120858581662084), np.float64(0.3410893065208891)], [np.float64(0.3788245490938428), np.float64(0.7988184924515627), np.float64(0.11033815431247254)], [np.float64(0.2671130282878489), np.float64(0.6143329512377018), np.float64(0.7134969543444737)], [np.float64(0.5172400731691303), np.float64(0.8436367846199209), np.float64(-0.03807026280657482)]], [[np.float64(0.40868188473604367), np.float64(0.05517651957875644), np.float64(0.19961477266152022), np.float64(0.46518480272108975)], [np.float64(-0.2370647190406528), np.float64(0.4690927301699678), np.float64(0.30134614735300436), np.float64(0.3472055680735435)], [np.float64(0.45320083497945907), np.float64(0.48992539023589665), np.float64(0.5829293369597134), np.float64(0.2892355854880566)]]]","[[0.27407365596022804, 0.9347853845242255, np.float64(0.31997334982587344)], [0.969386757529382, 0.5610584566480425, 0.24687499789596, np.float64(0.5817015482643204)]]","[np.float64(0.655306737705423), np.float64(0.00540698660876857), np.float64(0.2219711387846498), np.float64(0.6644004667785613)]",0.23186690313144126
2,"(3, 4)",sigmoid,0.0001,200,0.1952387445415844,"[[[np.float64(-0.033759373392773205), np.float64(0.5015239298097369), np.float64(0.5151238190268589)], [np.float64(-0.06991002895506877), np.float64(0.5280019365912173), np.float64(0.21124484343919545)], [np.float64(0.35316739854597323), np.float64(0.9300495562855606), np.float64(0.6227703366573109)], [np.float64(0.2693581160826435), np.float64(0.5041238067020145), np.float64(0.48892403240650145)]], [[np.float64(0.23265329150929637), np.float64(0.20069393538674132), np.float64(-0.11593473493170842), np.float64(-0.13673145548770382)], [np.float64(0.04028673485197932), np.float64(0.1564035348049575), np.float64(-0.7485182544629324), np.float64(-0.6671640801088623)], [np.float64(0.5459084406843768), np.float64(0.16645338795674153), np.float64(-0.6261869051471373), np.float64(-0.10778198435029157)]]]","[[0.7048286114930261, 0.34004175168544803, np.float64(0.6773746251783888)], [0.879316408384864, 0.20576998711017513, 0.24060776078563662, np.float64(-0.20003087862987765)]]","[np.float64(0.34902051744483525), np.float64(0.44801659835470486), np.float64(0.7485228453166635), np.float64(0.7128770591768967)]",0.6337671289388082
2,"(3, 4)",sigmoid,0.001,100,0.09435327183207363,"[[[np.float64(0.3054585935696693), np.float64(0.0047683507636265545), np.float64(0.9561894837823051)], [np.float64(0.659100075417271), np.float64(0.40506934224378), np.float64(0.6925382674660615)], [np.float64(0.7751944487499767), np.float64(0.810962607623657), np.float64(0.15507638792645068)], [np.float64(0.03159684518466487), np.float64(0.43162132560824157), np.float64(1.0230422289505587)]], [[np.float64(-0.5209125566040479), np.float64(-0.097164091505636), np.float64(-1.1732686816077145), np.float64(-0.02802046131544586)], [np.float64(-0.5050171836359117), np.float64(-0.4922946864180195), np.float64(-0.5266106676765417), np.float64(-0.23820296994280102)], [np.float64(-1.3024292287888115), np.float64(-1.013756250235795), np.float64(-1.1765067360347614), np.float64(-0.2069903860279951)]]]","[[0.0030946276775909443, 0.15022745557805295, np.float64(1.1998057186846462)], [0.45333766545963794, 0.5157618959092223, 0.9492658125665926, np.float64(-0.5182991382614667)]]","[np.float64(0.6448660908004291), np.float64(0.39378010150642623), np.float64(0.6501912468448681), np.float64(0.42182276425554205)]",-0.00043191666481295557
2,"(3, 4)",sigmoid,0.001,200,0.09390891838280525,"[[[np.float64(0.8660220108878366), np.float64(0.6879657293546364), np.float64(1.098969080821057)], [np.float64(0.5308828721684968), np.float64(0.31780076841991123), np.float64(0.5889728230909371)], [np.float64(0.7003344559819243), np.float64(0.5662544045143281), np.float64(0.8815566819321198)], [np.float64(0.9392027990387587), np.float64(0.8072674963746262), np.float64(0.5010374054305982)]], [[np.float64(-1.1463298824908665), np.float64(-0.9199181803225418), np.float64(-0.8339101781357117), np.float64(-1.0750897079856105)], [np.float64(-0.8367559143245694), np.float64(-0.835782228452227), np.float64(-0.7534382643995281), np.float64(-0.7427897167952824)], [np.float64(-0.9340080242209635), np.float64(-0.95068791802786), np.float64(-1.1193122854312796), np.float64(-1.581037932867306)]]]","[[0.5144714765075687, 0.2997905499285549, np.float64(0.9802890556691132)], [0.9129667396395801, 0.6125713305071059, 0.09466966482830885, np.float64(-1.6422386496853663)]]","[np.float64(0.6193524358296303), np.float64(0.9974145387808887), np.float64(0.928934388847656), np.float64(0.8605523754895182)]",0.10723009935058807
2,"(3, 4)",tanh,0.0001,100,0.1071339145564211,"[[[np.float64(0.19253999627611748), np.float64(-0.13472864884572358), np.float64(0.03670303577940666)], [np.float64(0.3142584702617637), np.float64(0.5047066549415989), np.float64(0.7565390311767511)], [np.float64(0.8270619950893744), np.float64(0.7578049906455392), np.float64(0.7134675605830363)], [np.float64(0.8396577451528373), np.float64(0.639286106759722), np.float64(0.9751425535977871)]], [[np.float64(-0.1551504025162016), np.float64(-0.22487570352604055), np.float64(-0.8982585069610055), np.float64(0.027485805666186934)], [np.float64(0.5252029164868437), np.float64(0.21610496378767236), np.float64(-0.6300462192533863), np.float64(0.26119570546763493)], [np.float64(0.028577319538325097), np.float64(-0.09155648071108166), np.float64(-0.8990811294485294), np.float64(-0.05571239967630639)]]]","[[0.23365147858567226, 0.6414881638774362, np.float64(0.300497735496527)], [0.7939179051088457, 0.9629285761072285, 0.42770305175204226, np.float64(-0.27416527867017654)]]","[np.float64(0.1584650712742986), np.float64(0.30104182057408646), np.float64(0.5547040908008557), np.float64(0.08588120145299437)]",0.9185732512499529
2,"(3, 4)",tanh,0.0001,200,0.10173475042936488,"[[[np.float64(-0.08618241015485371), np.float64(-0.18037232212387075), np.float64(0.7569888072773017)], [np.float64(0.3296200188944356), np.float64(0.05227282053839542), np.float64(-0.016668322716444067)], [np.float64(-0.011895930142926331), np.float64(-0.2946604570878913), np.float64(0.5859315604758998)], [np.float64(0.4151754094272969), np.float64(-0.030211682057947067), np.float64(0.7726719820812101)]], [[np.float64(-0.11914285274913713), np.float64(-0.04153883259960005), np.float64(0.5564851516563223), np.float64(-0.5615999752286305)], [np.float64(0.06716569794274221), np.float64(0.7175548396870512), np.float64(-0.11706029502731473), np.float64(0.5490639343669694)], [np.float64(-0.16442274041534577), np.float64(0.2684112437983065), np.float64(0.0178464897999802), np.float64(0.2160510188206498)]]]","[[0.7730875474787905, 0.2609135933257849, np.float64(0.18787059007009302)], [0.6924590195605062, 0.14924538898566186, 0.7970975103956759, np.float64(-0.6397983751289325)]]","[np.float64(0.8360744897590797), np.float64(0.6104916758584983), np.float64(0.6108846259488988), np.float64(0.7497785389403558)]",0.14236812045808875
2,"(3, 4)",tanh,0.001,100,0.07806906362167607,"[[[np.float64(2.0052521948911517), np.float64(0.6281205600963993), np.float64(1.4368945682155543)], [np.float64(2.027644322801407), np.float64(0.7685805938842615), np.float64(1.524299020816488)], [np.float64(1.5085145410782754), np.float64(0.3882335811351253), np.float64(1.2842189030371005)], [np.float64(1.1831576272498572), np.float64(0.7552009509882851), np.float64(0.9414118799644887)]], [[np.float64(1.0120909171737333), np.float64(2.143951989633247), np.float64(5.750355977737814), np.float64(0.19935481508829123)], [np.float64(0.8862255057264393), np.float64(1.4841739059158012), np.float64(4.046911870219518), np.float64(-0.3131029760067767)], [np.float64(0.513509916321712), np.float64(1.8073939613029173), np.float64(5.319894219940959), np.float64(-0.1352379052467378)]]]","[[0.5273206354926813, 0.8535446998182625, np.float64(2.009236578897033)], [0.12012619454742479, 0.9234504546690165, 0.8059916849495825, np.float64(0.9136980025584397)]]","[np.float64(0.0432296736947642), np.float64(0.18175128536690277), np.float64(0.6849890921603367), np.float64(0.7797043330926696)]",0.12620823959243704
